doc_id,f_01_past_tense,f_02_perfect_aspect,f_03_present_tense,f_04_place_adverbials,f_05_time_adverbials,f_06_first_person_pronouns,f_07_second_person_pronouns,f_08_third_person_pronouns,f_09_pronoun_it,f_10_demonstrative_pronoun,f_11_indefinite_pronouns,f_12_proverb_do,f_13_wh_question,f_14_nominalizations,f_15_gerunds,f_16_other_nouns,f_17_agentless_passives,f_18_by_passives,f_19_be_main_verb,f_20_existential_there,f_21_that_verb_comp,f_22_that_adj_comp,f_23_wh_clause,f_24_infinitives,f_25_present_participle,f_26_past_participle,f_27_past_participle_whiz,f_28_present_participle_whiz,f_29_that_subj,f_30_that_obj,f_31_wh_subj,f_32_wh_obj,f_33_pied_piping,f_34_sentence_relatives,f_35_because,f_36_though,f_37_if,f_38_other_adv_sub,f_39_prepositions,f_40_adj_attr,f_41_adj_pred,f_42_adverbs,f_43_type_token,f_44_mean_word_length,f_45_conjuncts,f_46_downtoners,f_47_hedges,f_48_amplifiers,f_49_emphatics,f_50_discourse_particles,f_51_demonstratives,f_52_modal_possibility,f_53_modal_necessity,f_54_modal_predictive,f_55_verb_public,f_56_verb_private,f_57_verb_suasive,f_58_verb_seem,f_59_contractions,f_60_that_deletion,f_61_stranded_preposition,f_62_split_infinitve,f_63_split_auxiliary,f_64_phrasal_coordination,f_65_clausal_coordination,f_66_neg_synthetic,f_67_neg_analytic
A01,48.19863680623175,5.355404089581304,20.934761441090558,0.48685491723466406,0.9737098344693281,3.4079844206426486,0,13.14508276533593,12.171372930866601,2.4342745861733204,1.9474196689386563,0.9737098344693281,0.48685491723466406,39.435248296007785,3.8948393378773125,299.9026290165531,15.57935735150925,2.9211295034079843,13.631937682570594,3.8948393378773125,6.815968841285297,0,0.48685491723466406,20.44790652385589,0.48685491723466406,0,4.868549172346641,0.9737098344693281,0.9737098344693281,0.48685491723466406,5.355404089581304,1.4605647517039921,1.4605647517039921,1.4605647517039921,0,0,0,6.815968841285297,100.77896786757546,47.224926971762414,0,31.645569620253166,0.7196190757733337,4.9943415637860085,2.4342745861733204,0.48685491723466406,0,0.9737098344693281,3.8948393378773125,0,7.789678675754625,1.4605647517039921,4.381694255111977,11.197663096397275,17.52677702044791,10.710808179162608,11.684518013631937,0,1.4605647517039921,0,0,0.48685491723466406,1.9474196689386563,7.789678675754625,5.355404089581304,1.4605647517039921,4.381694255111977
A02,35.41564190850959,4.918839153959666,19.675356615838663,0,2.951303492375799,2.951303492375799,1.4756517461878995,12.297097884899165,9.345794392523365,1.4756517461878995,0.49188391539596654,0.49188391539596654,1.4756517461878995,25.57796360059026,4.426955238563699,360.0590260698475,11.313330054107231,1.9675356615838662,10.821446138711265,0.9837678307919331,3.4431874077717657,0,0,16.724053123462863,1.4756517461878995,0.49188391539596654,2.951303492375799,2.951303492375799,0,0.49188391539596654,4.426955238563699,0.49188391539596654,1.4756517461878995,1.4756517461878995,0.49188391539596654,0.49188391539596654,0.9837678307919331,6.886374815543531,131.82488932611906,46.72897196261682,0.9837678307919331,27.545499262174125,0.7220153972993646,4.960309278350516,0.9837678307919331,1.4756517461878995,0.49188391539596654,0.49188391539596654,4.918839153959666,0.49188391539596654,1.4756517461878995,3.9350713231677323,1.4756517461878995,15.248401377274963,12.78898180029513,7.378258730939499,7.378258730939499,0.9837678307919331,1.4756517461878995,0,0,0,1.4756517461878995,4.426955238563699,0.9837678307919331,0.49188391539596654,3.4431874077717657
A03,41.76904176904177,4.422604422604423,17.690417690417693,0.4914004914004914,3.9312039312039313,1.4742014742014742,0.9828009828009828,20.638820638820636,3.43980343980344,5.405405405405405,0.4914004914004914,0.4914004914004914,0,29.975429975429975,4.914004914004914,304.6683046683047,11.302211302211303,2.9484029484029484,9.828009828009828,1.4742014742014742,2.457002457002457,0,0,13.75921375921376,0.4914004914004914,0,5.405405405405405,5.405405405405405,0,0,4.422604422604423,0,0.9828009828009828,0,0.9828009828009828,0,1.4742014742014742,8.353808353808352,119.9017199017199,65.84766584766585,0,33.41523341523341,0.6975875403658428,4.932885906040268,1.9656019656019657,0.9828009828009828,0,2.457002457002457,2.457002457002457,0,4.422604422604423,2.9484029484029484,0.4914004914004914,13.267813267813269,14.742014742014742,5.896805896805897,7.862407862407863,0,1.4742014742014742,0.9828009828009828,0,0,1.9656019656019657,9.828009828009828,1.9656019656019657,1.4742014742014742,5.405405405405405
A04,30.097087378640776,15.533980582524272,29.611650485436893,2.4271844660194173,5.339805825242719,0,0,14.077669902912621,12.135922330097086,4.368932038834951,0,0,0,40.77669902912621,4.368932038834951,276.2135922330097,9.223300970873787,0.4854368932038835,22.33009708737864,3.3980582524271843,3.883495145631068,0.970873786407767,0.4854368932038835,17.475728155339805,0,0,2.912621359223301,0.970873786407767,2.4271844660194173,0,1.4563106796116505,0,0.4854368932038835,0.970873786407767,0,0,2.4271844660194173,13.106796116504855,122.33009708737865,62.62135922330098,0.4854368932038835,55.8252427184466,0.7570910199878014,5.164846077457796,2.4271844660194173,3.3980582524271843,0,2.4271844660194173,7.281553398058253,0.4854368932038835,6.310679611650485,2.4271844660194173,1.941747572815534,7.766990291262136,6.796116504854369,11.16504854368932,4.854368932038835,0.4854368932038835,0.4854368932038835,0.970873786407767,0,0,2.912621359223301,7.281553398058253,5.339805825242719,1.941747572815534,6.310679611650485
A05,37.33843944471039,6.223073240785064,31.594064145524175,1.9147917663954046,1.9147917663954046,8.61656294877932,0,31.115366203925323,6.701771182383916,2.3934897079942554,1.4360938247965533,2.8721876495931067,0,25.37099090473911,5.2656773575873626,284.3465773097176,17.711823839157493,0,14.839636189564384,1.9147917663954046,9.573958831977022,0,1.9147917663954046,21.5414073719483,1.4360938247965533,0,2.8721876495931067,1.4360938247965533,1.9147917663954046,0,3.350885591191958,0,1.4360938247965533,0.47869794159885115,0,0,1.4360938247965533,10.052656773575874,106.7496409765438,54.571565342269025,0.47869794159885115,27.285782671134513,0.6995167916891545,4.7495,1.4360938247965533,1.4360938247965533,0,0.47869794159885115,5.744375299186213,0,1.9147917663954046,5.2656773575873626,5.2656773575873626,14.360938247965533,22.020105313547152,12.446146481570128,5.744375299186213,0,0,0,0,0.47869794159885115,2.3934897079942554,5.2656773575873626,3.350885591191958,1.4360938247965533,3.829583532790809
A06,41.26679462571977,4.798464491362764,31.190019193857964,0.4798464491362764,1.9193857965451055,12.955854126679464,2.8790786948176583,27.831094049904028,5.27831094049904,2.399232245681382,0.9596928982725528,0.4798464491362764,1.4395393474088292,29.750479846449135,3.3589251439539347,313.81957773512477,7.677543186180422,1.4395393474088292,17.27447216890595,1.9193857965451055,4.318618042226488,0.4798464491362764,0.4798464491362764,16.314779270633395,1.4395393474088292,0,0.9596928982725528,0.4798464491362764,0,0.4798464491362764,3.838771593090211,0,0.4798464491362764,0,0.4798464491362764,0.4798464491362764,0.9596928982725528,9.117082533589251,124.76007677543186,46.54510556621881,0,26.391554702495203,0.7167704679669805,4.858961303462322,0,1.9193857965451055,0.4798464491362764,0,1.4395393474088292,1.4395393474088292,3.838771593090211,4.318618042226488,2.399232245681382,10.076775431861805,17.27447216890595,8.157389635316697,3.3589251439539347,0,5.27831094049904,0,0.9596928982725528,0,3.838771593090211,6.238003838771593,6.717850287907869,0.9596928982725528,6.717850287907869
A07,26.871401151631478,8.157389635316697,45.10556621880998,0.4798464491362764,0.4798464491362764,3.838771593090211,0.4798464491362764,16.794625719769677,5.758157389635317,2.8790786948176583,0.9596928982725528,0,0.9596928982725528,35.508637236084454,2.399232245681382,318.61804222648755,13.915547024952014,1.9193857965451055,19.193857965451055,2.399232245681382,1.9193857965451055,0.4798464491362764,1.4395393474088292,17.754318618042227,0.4798464491362764,0,2.399232245681382,0.9596928982725528,3.3589251439539347,0.4798464491362764,3.838771593090211,0,0.4798464491362764,1.4395393474088292,0.4798464491362764,0,1.4395393474088292,7.677543186180422,119.96161228406909,50.8637236084453,0,22.55278310940499,0.7231372053497636,5.036144578313253,0.9596928982725528,2.399232245681382,0,0.4798464491362764,3.838771593090211,0,4.798464491362764,2.399232245681382,0.4798464491362764,9.117082533589251,15.355086372360844,11.036468330134356,7.197696737044146,0.9596928982725528,1.9193857965451055,0,0,0,1.9193857965451055,8.637236084452976,6.238003838771593,1.4395393474088292,1.4395393474088292
A08,12.525050100200401,8.016032064128256,36.57314629258517,1.503006012024048,3.006012024048096,0,0,18.03607214428858,13.026052104208416,4.008016032064128,2.004008016032064,1.503006012024048,0.501002004008016,31.062124248496993,4.509018036072145,272.0440881763527,7.51503006012024,3.5070140280561124,23.547094188376754,1.002004008016032,1.503006012024048,0.501002004008016,1.002004008016032,20.541082164328657,0.501002004008016,0.501002004008016,1.002004008016032,1.002004008016032,2.004008016032064,0.501002004008016,6.012024048096192,1.002004008016032,0,0,0,0.501002004008016,3.5070140280561124,10.02004008016032,119.2384769539078,52.104208416833664,1.503006012024048,57.61523046092184,0.7102587052265654,4.897865853658536,1.503006012024048,2.004008016032064,0.501002004008016,2.50501002004008,7.014028056112225,1.002004008016032,4.509018036072145,11.022044088176353,2.004008016032064,17.53507014028056,4.008016032064128,9.01803607214429,3.006012024048096,0.501002004008016,0.501002004008016,0,0,0.501002004008016,3.5070140280561124,6.012024048096192,5.01002004008016,1.002004008016032,7.51503006012024
A09,54.80817140009965,8.470353761833582,18.933731938216244,1.993024414549078,2.4912805181863478,3.986048829098156,0.4982561036372695,10.961634280019931,6.477329347284504,0.996512207274539,0,0.996512207274539,0,28.400597907324364,6.975585450921774,347.78276033881417,12.954658694569009,4.484304932735426,8.968609865470851,0.996512207274539,2.9895366218236172,0,0,10.961634280019931,0.996512207274539,0,4.484304932735426,3.487792725460887,1.993024414549078,0,4.9825610363726955,0,0.4982561036372695,2.4912805181863478,0,0,0.4982561036372695,6.477329347284504,130.54309915296463,39.860488290981564,0,28.400597907324364,0.7125359324622265,4.946957878315133,0,1.4947683109118086,0,0.4982561036372695,3.487792725460887,0,1.4947683109118086,1.993024414549078,0.996512207274539,8.470353761833582,18.933731938216244,7.473841554559043,4.9825610363726955,0.4982561036372695,1.4947683109118086,0.4982561036372695,0,0,3.487792725460887,4.9825610363726955,2.4912805181863478,1.993024414549078,2.9895366218236172
A10,39.350713231677325,9.837678307919331,35.41564190850959,2.951303492375799,1.4756517461878995,8.853910477127398,0,29.021151008362025,6.886374815543531,2.459419576979833,2.459419576979833,1.9675356615838662,0.9837678307919331,16.724053123462863,4.918839153959666,315.7894736842105,10.821446138711265,2.951303492375799,15.248401377274963,2.951303492375799,4.918839153959666,0.9837678307919331,0.49188391539596654,22.626660108214462,0.9837678307919331,0,2.951303492375799,1.4756517461878995,0.49188391539596654,0,2.951303492375799,0,1.9675356615838662,0,0.49188391539596654,0,0.9837678307919331,9.837678307919331,109.69011313330054,50.66404328578456,0.9837678307919331,30.496802754549925,0.7206936766319518,4.847713097713098,0.49188391539596654,0,0.9837678307919331,0,3.9350713231677323,0.49188391539596654,2.951303492375799,1.9675356615838662,4.918839153959666,10.329562223315298,19.183472700442696,13.772749631087063,9.837678307919331,0.9837678307919331,0.49188391539596654,0,0,0,2.459419576979833,2.951303492375799,4.426955238563699,1.4756517461878995,4.918839153959666
A11,54.50121654501216,1.4598540145985401,14.111922141119221,2.9197080291970803,6.81265206812652,4.866180048661801,0,16.54501216545012,2.9197080291970803,0.48661800486618007,0,1.4598540145985401,0,4.37956204379562,5.839416058394161,372.74939172749396,6.326034063260341,0,10.70559610705596,0.48661800486618007,0.9732360097323601,0,0.48661800486618007,15.571776155717762,1.9464720194647203,0.48661800486618007,2.4330900243309004,0.9732360097323601,0,0,3.8929440389294405,0,0,0.48661800486618007,0,0,0.48661800486618007,9.245742092457421,122.14111922141119,39.90267639902676,0,43.30900243309002,0.7705226746494062,4.53873417721519,0.48661800486618007,2.4330900243309004,0,0,1.9464720194647203,1.4598540145985401,2.4330900243309004,0.9732360097323601,0,2.9197080291970803,4.37956204379562,6.326034063260341,3.40632603406326,1.4598540145985401,1.4598540145985401,0,0,0,0.48661800486618007,2.9197080291970803,2.9197080291970803,0.48661800486618007,0.48661800486618007
A12,61.07610276296655,5.332040717401842,30.538051381483275,2.4236548715462916,2.4236548715462916,15.511391177896268,4.847309743092583,36.354823073194375,9.694619486185166,1.9389238972370335,0.4847309743092584,2.4236548715462916,0.9694619486185168,5.332040717401842,6.786233640329617,303.926320891905,3.3931168201648085,0.4847309743092584,15.511391177896268,0.9694619486185168,1.454192922927775,0,0.4847309743092584,9.20988851187591,2.4236548715462916,0,1.454192922927775,0.4847309743092584,1.454192922927775,0,1.9389238972370335,0.4847309743092584,0.4847309743092584,0.4847309743092584,0.9694619486185168,0.9694619486185168,2.4236548715462916,8.72515753756665,109.06446921958313,46.04944255937954,0.4847309743092584,54.774600096946195,0.7411707759670181,4.469440164355419,1.454192922927775,4.362578768783325,0.9694619486185168,1.454192922927775,6.786233640329617,0,6.786233640329617,2.4236548715462916,0,8.72515753756665,8.240426563257392,7.270964614638876,1.454192922927775,0.4847309743092584,13.572467280659234,0,0,0,0.9694619486185168,0.9694619486185168,10.179350460494426,0.4847309743092584,6.301502666020358
A13,62.62230919765166,4.892367906066536,21.037181996086105,3.4246575342465753,0.9784735812133072,8.806262230919765,1.9569471624266144,23.972602739726025,6.360078277886497,0.9784735812133072,1.467710371819961,1.467710371819961,0,5.38160469667319,1.9569471624266144,345.8904109589041,4.403131115459883,0.9784735812133072,20.54794520547945,0.4892367906066536,0,0,2.446183953033268,9.295499021526417,0.4892367906066536,0,1.467710371819961,0.9784735812133072,0.4892367906066536,0,3.4246575342465753,0,0,0.4892367906066536,0,0,0,4.892367906066536,120.84148727984343,39.138943248532286,0,54.794520547945204,0.7586881705601447,4.388522092432707,0.4892367906066536,6.360078277886497,0,0,4.892367906066536,0,2.935420743639922,2.446183953033268,0,4.892367906066536,6.360078277886497,5.870841487279844,0.9784735812133072,0.4892367906066536,6.8493150684931505,0.9784735812133072,0,0.4892367906066536,3.4246575342465753,5.38160469667319,10.273972602739725,0.9784735812133072,4.892367906066536
A14,57.38880918220947,4.782400765184122,20.086083213773314,0.9564801530368245,2.391200382592061,4.30416068866571,1.4347202295552368,30.607364897178385,7.173601147776184,3.3476805356288857,0.9564801530368245,0.47824007651841227,0.47824007651841227,12.91248206599713,5.738880918220947,333.81157340985175,10.043041606886657,2.391200382592061,16.260162601626018,1.4347202295552368,0.47824007651841227,0.47824007651841227,0.9564801530368245,11.477761836441895,0,0,1.912960306073649,0.47824007651841227,3.3476805356288857,0,7.173601147776184,0,0.9564801530368245,0.9564801530368245,0.47824007651841227,0,0.9564801530368245,7.651841224294596,115.73409851745576,38.25920612147298,0.47824007651841227,37.78096604495457,0.7366938530368143,4.641444114737883,2.8694404591104736,0.9564801530368245,0,0.9564801530368245,3.825920612147298,0,1.912960306073649,1.4347202295552368,0.9564801530368245,12.91248206599713,5.260640841702535,7.651841224294596,4.30416068866571,0,3.825920612147298,0,0,0,2.8694404591104736,4.782400765184122,3.825920612147298,2.391200382592061,0.9564801530368245
A15,58.852378616969105,6.866110838646395,27.46444335458558,1.4713094654242276,2.942618930848455,7.84698381559588,0.980872976949485,32.85924472780775,4.4139283962726825,1.96174595389897,0.4904364884747425,2.942618930848455,0.980872976949485,8.337420304070623,1.4713094654242276,326.1402648357038,4.904364884747425,1.4713094654242276,20.598332515939184,0,1.96174595389897,0.4904364884747425,2.4521824423737124,15.203531142717019,1.4713094654242276,0,1.96174595389897,0.980872976949485,3.4330554193231975,0.980872976949485,5.394801373222168,0,0,0,0.4904364884747425,0.4904364884747425,1.4713094654242276,8.337420304070623,103.48209906817067,34.820990681706725,0.4904364884747425,58.36194212849436,0.7676379742156215,4.491299897645854,0.980872976949485,3.92349190779794,0.4904364884747425,0.980872976949485,8.337420304070623,0.4904364884747425,8.337420304070623,6.375674350171653,1.96174595389897,6.375674350171653,6.866110838646395,12.751348700343305,2.4521824423737124,0.4904364884747425,9.31829328102011,0.4904364884747425,0.980872976949485,0,1.96174595389897,1.96174595389897,6.866110838646395,2.4521824423737124,5.394801373222168
A16,13.724562233790818,1.419782300047326,33.601514434453385,2.36630383341221,5.205868433506862,6.1523899668717466,1.893043066729768,28.868906767628964,3.786086133459536,1.419782300047326,2.839564600094652,0.473260766682442,1.419782300047326,7.572172266919072,1.893043066729768,416.9427354472314,3.312825366777094,0,21.296734500709892,0.473260766682442,0.946521533364884,0,0,12.304779933743493,0.473260766682442,0,0,0.946521533364884,0,0,4.73260766682442,0.473260766682442,0,0,0.946521533364884,0,1.419782300047326,4.73260766682442,105.53715097018457,40.22716516800757,0,41.17368670137245,0.765231879750636,4.637300360638846,1.419782300047326,2.839564600094652,0,0,2.36630383341221,0.473260766682442,4.259346900141978,2.839564600094652,0.946521533364884,19.403691433980125,4.259346900141978,3.312825366777094,1.893043066729768,0,9.938476100331282,0,0.473260766682442,0,0.946521533364884,3.786086133459536,5.205868433506862,0,2.839564600094652
A17,22.266204849084613,3.9584364176150424,35.625927758535376,1.9792182088075212,0.9896091044037606,6.927263730826324,0.4948045522018803,20.78179119247897,3.463631865413162,2.474022761009401,0.4948045522018803,0.4948045522018803,1.4844136566056407,5.937654626422563,3.9584364176150424,441.8604651162791,10.390895596239485,1.4844136566056407,23.75061850569025,3.9584364176150424,2.9688273132112815,0,0,6.432459178624443,0,0,2.9688273132112815,1.9792182088075212,0.9896091044037606,0,3.9584364176150424,0,0.4948045522018803,0.4948045522018803,0.4948045522018803,0,0,4.453240969816922,124.69074715487383,32.6571004453241,0,25.235032162295894,0.7029831149503658,4.594781682641107,0.4948045522018803,0.9896091044037606,0.4948045522018803,0,2.474022761009401,0,2.474022761009401,2.474022761009401,0,11.875309252845126,5.937654626422563,5.937654626422563,0.9896091044037606,0,0.9896091044037606,0.4948045522018803,0.4948045522018803,0,0.9896091044037606,9.401286491835725,7.422068283028204,0.4948045522018803,0.9896091044037606
A18,10.7421875,5.37109375,40.0390625,0,3.41796875,7.32421875,0,18.5546875,6.34765625,2.44140625,0,0.48828125,0,15.13671875,4.39453125,464.35546875,7.32421875,0.48828125,23.92578125,0.9765625,0,0,0,4.8828125,0,0,2.9296875,2.44140625,1.46484375,0.48828125,2.9296875,0,1.46484375,0.9765625,0,0,0,3.41796875,118.1640625,36.62109375,0.48828125,19.53125,0.6636886497220946,4.75702479338843,0.9765625,0.48828125,0,0,1.953125,0,5.37109375,1.46484375,0,15.13671875,3.41796875,6.34765625,1.46484375,0,2.44140625,0,0.48828125,0,0.9765625,6.8359375,4.8828125,0.9765625,0.48828125
A19,55.44455544455545,5.4945054945054945,20.97902097902098,1.4985014985014986,6.493506493506494,1.998001998001998,0.4995004995004995,26.973026973026972,4.495504495504496,0.999000999000999,0,0.999000999000999,0.4995004995004995,15.984015984015985,9.99000999000999,358.64135864135864,18.98101898101898,1.4985014985014986,15.484515484515484,1.4985014985014986,2.4975024975024973,0.4995004995004995,1.4985014985014986,6.993006993006993,0.4995004995004995,0,3.4965034965034967,0.999000999000999,0.4995004995004995,0,4.495504495504496,0,1.4985014985014986,0.999000999000999,0,0.4995004995004995,0.4995004995004995,8.991008991008991,126.87312687312688,42.95704295704296,0.4995004995004995,38.46153846153847,0.7217061693416656,4.9232375979112275,1.4985014985014986,1.4985014985014986,0,0,2.4975024975024973,0.4995004995004995,5.4945054945054945,0.999000999000999,4.495504495504496,7.492507492507493,21.978021978021978,3.4965034965034967,3.4965034965034967,0.999000999000999,0.4995004995004995,0,0,0,1.998001998001998,6.993006993006993,2.997002997002997,0,3.996003996003996
A20,66.96208764155588,5.416051206302314,11.324470704086657,4.431314623338257,1.9694731659281144,1.4771048744460857,0,31.51157065484983,7.385524372230428,2.461841457410143,0.4923682914820286,0.4923682914820286,0.9847365829640572,12.801575578532743,4.923682914820286,330.3791235844412,21.17183653372723,1.4771048744460857,11.324470704086657,0.4923682914820286,2.9542097488921715,0,2.461841457410143,10.832102412604629,0.9847365829640572,0,4.923682914820286,0,0.4923682914820286,0,3.9389463318562288,0,1.4771048744460857,0,0,0.9847365829640572,0.9847365829640572,8.862629246676514,113.7370753323486,52.19103889709503,0,42.34367306745446,0.7447457508511562,4.838610827374873,0.4923682914820286,3.4465780403741997,0,1.4771048744460857,2.9542097488921715,0,0.9847365829640572,2.461841457410143,0,4.923682914820286,12.801575578532743,8.370260955194485,3.9389463318562288,0,0,0.4923682914820286,0.4923682914820286,0,1.9694731659281144,5.416051206302314,2.9542097488921715,1.4771048744460857,0.9847365829640572
A21,70.10515773660491,10.015022533800702,13.019529293940911,5.007511266900351,2.5037556334501754,5.007511266900351,0,27.54131196795193,3.5052578868302455,0.500751126690035,0.500751126690035,0.500751126690035,1.5022533800701052,14.521782674011016,3.0045067601402105,374.06109163745623,18.027040560841264,4.00600901352028,11.517275913870806,2.5037556334501754,5.007511266900351,0.500751126690035,1.5022533800701052,12.518778167250876,1.00150225338007,0.500751126690035,2.5037556334501754,1.00150225338007,1.00150225338007,0,6.009013520280421,0,0,2.5037556334501754,0.500751126690035,0,0.500751126690035,6.5097646469704555,121.68252378567853,36.55483224837256,0.500751126690035,36.55483224837256,0.7600997838295583,4.959669079627715,1.5022533800701052,2.00300450676014,0,0.500751126690035,3.0045067601402105,0,1.00150225338007,1.00150225338007,1.5022533800701052,4.00600901352028,18.027040560841264,11.517275913870806,7.511266900350526,1.00150225338007,1.5022533800701052,0,0,0.500751126690035,0.500751126690035,5.508262393590386,1.5022533800701052,1.00150225338007,3.0045067601402105
A22,48.99559039686428,6.369426751592357,21.558059774620286,1.9598236158745712,4.409603135717786,1.9598236158745712,0,20.088192062714356,11.268985791278784,0.9799118079372856,0,0.9799118079372856,0,29.887310142087212,6.369426751592357,363.547280744733,14.208721215090643,0.9799118079372856,13.228809407153356,0.9799118079372856,2.939735423811857,0,0.4899559039686428,15.188633023027927,1.9598236158745712,0,6.369426751592357,1.4698677119059285,0.4899559039686428,0,1.9598236158745712,0,0.9799118079372856,0,0,0,2.939735423811857,5.3895149436550716,115.13963743263106,33.806957373836354,0,31.84713375796178,0.7085867759309868,4.996395468589084,1.9598236158745712,0.9799118079372856,0,0,2.449779519843214,0,1.4698677119059285,3.4296913277804997,0,6.859382655560999,18.128368446839783,10.779029887310143,6.859382655560999,0,0,0,0,0,2.939735423811857,15.67858892699657,2.449779519843214,1.9598236158745712,2.939735423811857
A23,48.04358593363051,5.943536404160475,15.8494304110946,0.49529470034670625,2.4764735017335315,1.981178801386825,1.981178801386825,20.30708271421496,4.952947003467063,2.4764735017335315,0,0.49529470034670625,0.9905894006934125,18.325903912828135,2.4764735017335315,417.0381376919267,9.905894006934126,1.981178801386825,15.8494304110946,0,2.4764735017335315,0.49529470034670625,0.49529470034670625,5.4482417038137685,0.49529470034670625,0,1.4858841010401187,2.4764735017335315,0,0.9905894006934125,2.9717682020802374,0,1.981178801386825,0.49529470034670625,0,0.49529470034670625,1.4858841010401187,4.457652303120357,129.76721149083707,47.052996532937094,0,24.269440316988607,0.7403507887835773,4.948544698544699,0.9905894006934125,1.981178801386825,0,0.49529470034670625,2.9717682020802374,0,2.4764735017335315,1.981178801386825,0.49529470034670625,5.943536404160475,8.915304606240714,4.457652303120357,3.4670629024269437,0,0,0.49529470034670625,0.49529470034670625,0,0.49529470034670625,7.429420505200594,2.4764735017335315,0.9905894006934125,1.981178801386825
